genus	sum_abundance	ALB.17	AUS.18	AUS.18a	AUT.70	BGR.66	BRA.53	BRA.53a	BWA.19	CAN.22	CAN.22a	CAN.22b	CAN.22c	CHE.67	CHN.64	CIV.13	COL.2	CZE.23	DEU.27	DNK.71_RA	DNK.71_RD	DNK.71_RL	ECU.14	ECU.14a	ESP.75	ETH.24	FIN.25	GEO.59	GHA.4	HRV.68	HUN.61	IND.11	IRL.69	IRN.12	ISL.28	ISR.29	ITA.30	KAZ.6	KEN.72	KHM.21	LKA.40	LUX.32	LVA.31	MDA.65	MKD.62	MLT.63	MYS.54	NGA.50	NLD.43	NOR.34	NPL.33	NZL.56	PAK.7	PER.35	POL.36	SEN.8	SGP.52	SRB.37	SVK.9	SVN.38	SWE.41	SWE.41a	TCD.1	TGO.44	TUR.46	TZA.15	USA.74	USA.74a	USA.74b	USA.74c	USA.74d	USA.74e	USA.74f	USA.74g	USA.74h	USA.74i	VNM.48	XK.60	ZAF.39	ZMB.49	ZMB.49b
Acetoanaerobium	0.2620936678022865	0.0014610566077006	0.0017002571803738	0.0047452163646245	0.0003449993839296	0.000561104380121	0.0026931657260508	0.0011566147711881	0.0084173388398587	0.0027080957810718	0.0012651821862348	0.001962115860482	0.000300761070259	0.0010131425988116	0.0004765436677174	0.0025637257303352	0.0020986696066168	0.0016914765457924	0.0072050490966804	0.0007781813400825	0.0004719578384331	0.0011096059126143	0.0001502378349779	0.0019337372695629	0.0034270846932875	0.0019839237036243	0.0015533612403553	5.336829081659498e-05	0.0020238763112969	0.0053927937745365	0.004159764402724	0.0004247133443896	9.72666123540348e-05	0.0039488949665628	0.000100295138165	0.0034480601729503	0.0013442694277731	0.0008985233020002001	0.0049894796626185	0.0083244408486252	1.863603065783795e-05	0.000375709784422	0.0031333153945047	0.0008690161397707	0.0018959868508141	0.0001705362901225	0.0021450430227378	0.0009358466095824	0.0023085919108154	0.0001328810510161	0.0003368127906952	7.756396409253846e-05	0.008480879498614599	0.0035200792341194	0.0024523044421796	0.0002237182513263	0.0018564855920574	0.0023973514628115	0.0010531289223882	0.008935332953175701	0.0011156061481717	0.000288957274431	3.325193536655063e-05	0.004091757815475	0.0008835364448083	0.000839847767487	0.0003255591380135	0.0002297655909787	0.0013109646958658	0.0386139254111926	0.0019197619229504	0.0131931937313513	0.0163316699655246	0.0222369517286456	0.008104986404799799	0.0023573688169188	3.351910806047793e-05	0.0017206610988506	0.0109530981555624	0.0045832323790097	0.0026284805873197
Acetobacter	0.0008688241583578478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002000359248191	0	0	0	3.369106118625405e-05	9.894294306773585e-06	0	0	0	0	8.113359623777e-05	0	0	0.0001779563373569	0	0	0.0001584905894917	0	0	0	0	0	0	1.743702328423842e-05	0	2.386108598246541e-05	0	0	0	0	0	0	0	0	0	0	0	3.951027020086034e-05	0	0	0	0	0	0	0	1.363662928498607e-05	0	0	0	0	0.0001131773462068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacterium	0.01091254364217113	2.988056531968856e-05	1.812289630243489e-05	0.0002061507899323	2.785709311233373e-05	2.375643544867422e-05	3.537219477150172e-05	0.0001065303078725	0.0001368882965672	0.0003398824664503	0	0.0001489349782677	0.0002404480214103	0.0001089834668044	2.41053217133321e-05	4.354523533478121e-05	0.0002101141537837	0.0001062279956294	0.0004301521848764	0.0001972159679195	0.0001137843845278	0.0002575870868569	0	0	0.0002688823818316	4.145512216528394e-05	0.0003850585609894	0	0.0001085835278788	0.0001886080724254	0	1.243063446994221e-05	1.109753295314491e-05	2.150684096766446e-05	0	0	4.288562559601273e-05	4.121666522936757e-05	0.0002100746138529	0.00040049779995	0	2.817823383165456e-05	0.0001554698478189	2.232650161466405e-05	7.721837356042889e-05	1.627846405715136e-05	6.869455961247404e-05	3.500213697257306e-05	0.000182257256117	1.606254462832002e-05	0.0006100759982403	8.53203605017923e-06	5.235110801613994e-05	0	0.0002691780046298	3.880482489069693e-06	0.0002988701834452	9.63302710606599e-05	8.1132288582778e-05	0.0004369253576541	0.0002941615745761	3.646148573262063e-05	0	0.0001021056358126	0	1.032967842363718e-05	0.0003177143395071	2.285626297694405e-05	0.0002612254375526	0.0004771250854193	0.0002806572361406	0.0002225746619714	0.0004135188127828	0.0003268109237702	0.0006763892946225	0.0002032452880276	0	4.996869352722924e-05	7.114367237582023e-05	0.0001250894502262	2.456523913382967e-05
Acetobacteroides	0.0001203335079827659	0	0	0	0	0	0	3.652467698488791e-05	3.874197072656692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76100654990848e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745679477222628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetohalobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasma	0.004202211406340758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.755420090505764e-05	0	0	0	0	0	0	0	0	0	0.0041846572054357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter	0.03207180366132993	0.0001586761054907	0.0001482782424744	0.0002548773402799	0.0002646423845671	0.0001640325304789	0.0002634618645049	0.0008826796938014	0.0008884825286626	0.0007126567844925	0.0001807403123192	0.0002801070692192	0.0008958498189	0.000403642469646	0.0002725755609122	0.0003606089801161	0.0001235965610492	0.0001727664104743	0.0012607908867068	0.0002580242246947	0.0001924440242667	0.000214829716164	0.0001881716404873	0.000196059473164	0.000379232954722	0.0002759726704146	0.0001458555155263	0	0.0002412967286196	0.0001816225882615	0.0002086017547088	0.0003397706755117	0.0001501430928954	0.0001863926217197	0.0001419908697616	0.0006880482884798	0.0002323621168656	0.0002650548625519	0.0003329641112847	0.0006209059851573	2.2641906406719e-05	0.0005404440745148	0.0004813585672855	4.694290083083209e-05	0.0003860918678021	0.0001116237535347	0.0002681303778422	0.0005287164900593	0.0003493264075576	0.0001343412823459	7.908392569782738e-05	4.498709917367231e-05	0.0003200331886269	0.0002217372745902	0.0002673216045979	0.0001528572667433	0.00037304234576	0.0001853903329846	0.0003436191045858	0.0001730950298693	0.0002759794021961	0.0001759266686598	0	0.0001121488131056	0.0056106092855094	0.0001464119637437	0.000808014246154	0.0001467612675361	0.0004498882535628	0.0002988585699879	0.0002009439383019	0.0002397785005779	0.0008874392499047	0.0003682376605861	0.0006575133143075	0.0003677771878594	0.0012737261062981	5.952792185417745e-05	0.0003693416182914	0.0011551052836206	0.000308820149111
Acidaminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcus	0.0231146683313735	5.357894471116569e-05	6.754897712725733e-05	0.0001274386701399	0.0002560709713018	0.0001911827424202	0.0001268520088357	0.0003895965545054	0.0001368882965672	0	0	0.000229551159165	0.0001045426180044	0.0002381490570911	0.0001279436306323	0.000193231981798	0.0007539390224005999	0.0002171253537042	0.0002002432584769	0.0001832465035252	0.0002196533336103	0.0002158725788638	1.098083843692756e-05	0.0006821795367624	0.0004009922226159	0.0003618439948998	0.0001618996222342	0	0	0.000146695167442	0.0004172035094177	0.0006619312855244	6.136282927033068e-05	0.0002306011281532	5.296484824444066e-05	0.000422211449749	0.0002019523096248	3.233922964150379e-05	0.0003321337768426	0.0003709308482758	6.21781583630668e-05	0.0002832273759489	0.0001166023858642	8.873353205828018e-05	0.0002523386135992	0.000158908815796	0.0018835605055033	0.0013116590276037	0	0.0001489435956444	8.402667105394159e-05	2.443264868914962e-05	0.002342959022911	0.0003307581012637	0.0001355172023308	1.855882929555071e-05	0.0005977403668904	0.0001426778543068	0.0005170194860667	0.000129821272402	0.0002201341584576	0.0001832189658064	0	0	0	0.0001104826474875	0.0003543233992034	0.0003211906428865	0.0006046885128532	0.0009332776396115	0.0005480289226415	0.0003365500927394	0.0001858511518125	0.0007594901749589001	0.0003838115997393	0.0001949495619856	1.084441731368404e-05	0.0002533195506641	0.0001801297236749	0.0001588974097468	0.0001649380341842
Acidibrevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acididesulfobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiferrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidihalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidilutibacter	4.225725901851342e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.885490712228424e-06	0	0	0	0	0	0	0	0	1.395927660236791e-05	0	0	0	1.841249170391709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidiphilium	0.0001801528678888453	0	0	0	0	0	0	0	0	0	0	0	0	0	7.046170962358613e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.803278364669917e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.431445517233946e-06	2.222692910132604e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidipropionibacterium	0.001117824634955875	0	0	0.0001199422777788	0	0	2.073542452122514e-05	0	0	0	0	0	0	0	0	4.898838975162887e-05	0	0	0	0	9.399579591434906e-06	0	0	0	0	0	2.333688248421115e-05	0	5.127555483166537e-05	0	0	0	0	0	0	0	0	0	1.328535107370547e-05	0.0001451468536731	0	0	0	0	0	0	0	0	0	0	7.27289673828234e-05	0	0	1.663029559426513e-05	0	1.400348028664281e-05	3.926761534316624e-05	0	0	0	0	2.916918858609651e-05	0	0	0	2.425228847288729e-05	0	0	0	0	4.816011744425881e-05	0	0	0	9.887418260263814e-06	0	0	0	0	0.0004316149498797	0
Acidisarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidisoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidithiobacillus	0.002713869518228326	0	0	0	0	0	0	0	0	0	0	0	5.950887486409459e-05	0	0.0007565362506952999	1.769025185475487e-05	0	0	0	0	6.43129129940283e-06	0	0	0	0	8.291024433056788e-06	0	0	0	0	0	5.38660827030829e-05	0	0	0	0	0	1.838897371771784e-05	0	0	7.315077454478447e-06	0	5.082668101772955e-05	0	0	0	0	0	0	0	0	0	0.0014203942137209	1.016295841871758e-05	5.012280086211217e-05	2.69946607935283e-06	0	0	6.204233832800671e-05	0	0	0	0	0	0	2.110847330047597e-05	1.568959701270073e-05	0	0	6.728687102068066e-05	0	1.720383860648907e-05	0	0	7.640277746567493e-06	0	2.760397134392301e-06	0	0	0	5.790377795831279e-05
Acidithrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax	6.554726880290598	0.0280794884859363	0.1404623315600354	0.0573773871324425	0.058796680720213	0.1611964645899017	0.2332503509775532	0.0449040466298376	0.0610031071060522	0.0555104815367073	0.065174956622325	0.1246544776822984	0.0882991076885466	0.0965835701369155	0.0729593918041906	0.1133672986168944	0.0050204923098219	0.0909323315994434	0.0728625886261829	0.07647460022679831	0.091033444198901	0.0742486956394782	0.0658096621395664	0.0095505135146749	0.134539107621339	0.3479577134065273	0.1248931608348769	0.0109480162780803	0.0742439871871437	0.176346219223121	0.0805080066261733	0.0087615255288976	0.0266686772785193	0.2102616307203716	0.1604012256291266	0.0214545966316908	0.193533471451039	0.1980467105296531	0.2004086906124048	0.0051957197805594	0.0014621446483415	0.1213795485268925	0.0611743953119861	0.0523413344263777	0.1201779883510568	0.0102438048816788	0.1090559373151063	0.0116483427409252	0.0299965067359244	0.1027126717414572	0.0099794028739945	0.0317988983590179	0.0303270956494253	0.0581404373028617	0.0340872173863001	0.0009485248936326	0.1432504423060561	0.1695621789180293	0.1116539373817815	0.022408128765951	0.1078144379435963	0.08500083861417181	0.0012864342494934	0.009292449790390501	0.0191326912764686	0.0628942681063543	0.1491819182624294	0.0365122786250634	0.0527675383856268	0.0541353462302749	0.0675694751211476	0.068488481492433	0.0549468930333695	0.06927010692701061	0.1147079840902451	0.0667197593133351	0.0122364461543132	0.0420519144310021	0.08906582303389921	0.1112766448980971	0.1863062829108404
Aciduricibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter	13.87596155380711	0.6019290480824663	0.3784522058036104	0.0698176502558143	0.1967975057187398	0.3243511382160727	0.1284169235216557	0.0461367544780775	0.0750974360563773	0.1118213314621524	0.1622867264314632	0.0777864163101564	0.0615474559151821	0.1143519116507362	0.0779473391433339	0.1453716857993544	0.0206356818327886	0.2677832668727412	0.1023502625411611	0.0891054612388449	0.1079848439199808	0.1020368151390292	0.4256187952023718	0.0614579304714021	0.1114261024177655	0.1050626771836337	0.0509969224486223	0.4530013274422758	0.110580258308148	0.1995845965417196	0.0677832995889318	0.0150027399190144	0.49416530885087	0.1823493356178377	0.1821720320809212	0.1179064567076889	0.3239697118319881	0.1692070928173936	0.1162733925970702	0.1620107677462187	0.012772473572541	0.2226275552781083	0.1011839626872365	0.6729648391948033	0.2543476702113577	0.3640500198442228	0.0503752717313023	0.0450606458078493	0.1131817560486627	0.2365151287266929	0.0161592467820962	0.1174066333477731	0.07869359291580851	0.0868286211082798	0.0700605372050412	0.6599652983635499	0.0793947551555106	0.2647074058894146	0.099759307543871	0.08615874908130509	0.1462502516282784	0.275172098212658	0.5583748116589599	0.4338769760997488	0.1856031863564852	0.1954182037677277	0.08332483480161811	0.168075334242772	0.0694908038970965	0.0397875133044495	0.0543702815540107	0.1551173355554958	0.0652476931225781	0.0825588835034131	0.06647176467944541	0.1182652530749491	0.2380247071317226	0.5009865558143789	0.0823934547821414	0.0567613101711246	0.0576002217890161
Actibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinacidiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoallomurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus	0.03351094705164465	0	0	0	0	0	0.0001061165843145	0	0.0001549678829062	0	0	0	0	0	4.450213239384387e-05	0.0106032648040192	0	0	0	0	0	0	0	0	2.175926789388938e-05	0	0	0	0	0	0	0	2.023667773808778e-05	0.0002652510386011	0	0	1.091634106080324e-05	0	0	0.0001989049476261	0	7.947706978158979e-06	0	1.373938560902403e-05	0	0.012697201964578	9.971790911488168e-05	5.342431432655888e-05	0	0	8.473277753338648e-06	0	0.0005491927557919	0.0031061696548844	2.227680038316097e-05	9.616847907694456e-05	0.0045223203670213	0	0	2.163687873367026e-05	0	1.18499828631017e-05	0	1.841249170391709e-05	0	0	0	0	0	0.0004115859253342	0	2.795623773554474e-05	9.292557590625668e-05	0.0002623693331676	2.561740185613806e-05	0	1.498501301527249e-05	0	0	0	2.105591925756829e-05
Actinobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinocatenispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinokineospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
